Driver Number,Category,Agency,Division,Date,Registration,StartOfDuty,End Of Duty,Drive,Other,POA,Rest
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,Manual,25/06/2019 01:00,25/06/2019 06:27,,,,05:27
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,YR17 RJO,25/06/2019 06:27,25/06/2019 19:03,06:42,02:59,,02:55
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,BN17 JJV,26/06/2019 06:58,26/06/2019 18:26,08:08,01:45,,01:37
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,WCR 833,27/06/2019 07:39,27/06/2019 15:43,02:17,01:50,,03:57
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,YR17 RJO,28/06/2019 07:57,28/06/2019 21:27,07:25,02:21,,03:44
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,"Manual,Manual,Manual,MIB 651,Manual,YT13 ACT",29/06/2019 13:45,29/06/2019 22:24,03:51,02:57,,01:51
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
RIJOS,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Manual,01/07/2019 01:00,01/07/2019 03:48,,,,02:48
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 08:00,,,,
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,MAN UAL,01/06/2019 00:00,01/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,MAN UAL,02/06/2019 00:00,02/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,"Manual,BV19 YKD",02/06/2019 08:00,02/06/2019 18:03,05:44,01:29,,01:50
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,BV19 YKD,03/06/2019 09:01,03/06/2019 18:28,02:07,01:53,,04:27
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,BV19 YKD,04/06/2019 08:45,04/06/2019 19:50,04:39,02:15,,03:11
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,BV19 YKD,05/06/2019 08:40,05/06/2019 18:38,03:18,00:59,,04:41
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,"BV19 YKD,Manual,YR16 BKU",06/06/2019 08:30,06/06/2019 21:45,05:55,03:20,,03:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,A19 LTG,07/06/2019 08:00,07/06/2019 18:00,04:08,01:58,,02:54
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,MAN UAL,08/06/2019 00:00,08/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,MAN UAL,09/06/2019 00:00,09/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,MAN UAL,10/06/2019 00:00,10/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,Manual,11/06/2019 01:00,11/06/2019 06:55,,,,05:55
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,"A18 HLC,Manual,YN65 XDK",11/06/2019 06:55,11/06/2019 18:55,03:04,04:18,,04:38
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,Rest,12/06/2019 00:00,12/06/2019 09:00,,,,
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,YN65 XDK,12/06/2019 06:45,12/06/2019 20:45,07:13,02:20,,04:27
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,Rest,13/06/2019 00:00,13/06/2019 09:00,,,,
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,MAN UAL,13/06/2019 12:00,13/06/2019 13:05,,,,00:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,Rest,14/06/2019 00:00,14/06/2019 08:00,,,,
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,YN65 XDK,14/06/2019 06:00,14/06/2019 14:42,04:41,01:28,,02:33
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,MAN UAL,14/06/2019 12:00,14/06/2019 13:05,,,,00:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,YN65 XDK,15/06/2019 07:00,15/06/2019 19:30,02:39,01:28,,08:23
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,MAN UAL,15/06/2019 12:00,15/06/2019 13:05,,,,00:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,YN65 XDK,16/06/2019 07:45,16/06/2019 20:32,03:38,01:04,,08:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,MAN UAL,16/06/2019 12:00,16/06/2019 13:05,,,,00:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,YN65 XDK,17/06/2019 11:30,17/06/2019 23:50,05:59,02:12,,04:09
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,MAN UAL,17/06/2019 12:00,17/06/2019 13:05,,,,00:05
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,MAN UAL,18/06/2019 00:00,18/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"Manual,YT11 LPV",19/06/2019 08:15,19/06/2019 15:00,02:23,00:47,,03:35
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"636 VHX,Manual,A19 HLC",20/06/2019 07:00,20/06/2019 20:30,05:11,02:21,,05:58
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,YN13 BWL,21/06/2019 06:15,21/06/2019 18:45,04:00,00:59,,07:31
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,Office,21/06/2019 07:30,21/06/2019 09:30,,01:00,,
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,"Manual,YN65 XDK",22/06/2019 04:25,22/06/2019 16:40,03:12,02:08,,06:55
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,"Manual,Manual,YR16 BKU",23/06/2019 06:00,23/06/2019 18:00,05:45,02:58,,03:17
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,MAN UAL,24/06/2019 00:00,24/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,"Manual,YN65 XDK",24/06/2019 08:45,24/06/2019 19:45,05:36,01:05,,04:19
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,MAN UAL,25/06/2019 00:00,25/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,MAN UAL,26/06/2019 00:00,26/06/2019 09:00,,,,08:00
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,YN65 XDK,27/06/2019 07:10,27/06/2019 20:10,05:54,01:38,,05:28
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,"Manual,BF59 NHL",28/06/2019 07:30,28/06/2019 13:30,04:05,01:10,,00:45
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,"Manual,YN65 XDK,Manual,YN65 XDK",29/06/2019 02:30,29/06/2019 16:30,09:37,02:44,,01:39
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,"Manual,YN65 XDK",30/06/2019 16:00,01/07/2019 04:00,03:47,03:48,,04:25
GRKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,"Manual,YN65 XDK",30/06/2019 16:00,01/07/2019 04:00,03:47,03:48,,04:25
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,"Manual,BK67 LOF,Manual,YT09 FLW",01/06/2019 10:00,01/06/2019 21:21,03:06,03:43,,03:32
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,"Manual,BF59 NHL,Manual,BK67 LOF,Manual",02/06/2019 06:45,02/06/2019 21:45,04:23,03:37,,06:00
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,"Manual,YR17 RJZ",03/06/2019 07:30,03/06/2019 20:20,05:20,01:23,,05:07
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,"Manual,BF68 LDZ,Manual,YN56 FGK",04/06/2019 10:30,04/06/2019 21:02,06:11,02:19,,01:02
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,Rest,06/06/2019 00:00,06/06/2019 09:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,Manual,07/06/2019 01:00,07/06/2019 07:00,,,,06:00
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,"Manual,BK67 LNZ,Manual,BK67 LOD,Manual",07/06/2019 07:00,07/06/2019 16:30,05:12,02:27,,00:51
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,Office,08/06/2019 12:00,08/06/2019 13:05,,,,00:05
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Office,09/06/2019 12:00,09/06/2019 13:05,,,,00:05
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,"Manual,FN62 CFG",10/06/2019 06:55,10/06/2019 15:43,04:04,01:30,,03:14
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,"Manual,YR17 RJY",11/06/2019 07:00,11/06/2019 17:15,03:43,01:52,,04:40
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,Rest,13/06/2019 00:00,13/06/2019 09:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,Rest,14/06/2019 00:00,14/06/2019 09:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,"Manual,FN62 CVY",18/06/2019 06:21,18/06/2019 17:45,05:08,01:43,,04:33
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"Manual,BF60 OEW,Manual,Manual,BF63 ZSE,Manual,YN13 XYT,Manual,YR62 EAF",19/06/2019 08:00,19/06/2019 20:00,05:35,02:29,,03:56
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"Manual,A18 HLC,Manual,FN62 CZP",20/06/2019 14:00,21/06/2019 02:05,03:15,04:15,,04:35
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,Rest,21/06/2019 00:00,21/06/2019 08:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,Office,21/06/2019 07:30,21/06/2019 09:30,,01:00,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,Manual,22/06/2019 08:00,22/06/2019 14:59,,06:59,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,YN16 NZZ,23/06/2019 00:20,23/06/2019 09:05,06:40,00:23,,01:42
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,RJ17 HSO,24/06/2019 05:28,24/06/2019 19:08,04:10,00:52,,08:38
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,"Manual,A19 LTG",25/06/2019 06:15,25/06/2019 17:25,05:13,01:32,,04:25
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,"Manual,YG65 ATN",26/06/2019 08:00,26/06/2019 17:45,06:47,01:17,,01:41
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,"Manual,YG65 ATN",27/06/2019 09:30,27/06/2019 15:43,04:16,01:20,,00:37
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,Rest,28/06/2019 00:00,28/06/2019 08:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,YR62 EAG,30/06/2019 00:05,30/06/2019 10:11,03:52,00:36,,05:38
MAKEK,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,"Manual,FN62 CWD",01/07/2019 00:45,01/07/2019 10:55,06:55,01:37,,01:38
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,Rest,07/06/2019 00:00,07/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,Rest,08/06/2019 00:00,08/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,"Manual,Manual,Manual",10/06/2019 07:35,10/06/2019 17:10,,08:35,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,"Manual,Manual,Manual",11/06/2019 08:00,11/06/2019 17:00,,08:00,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,"Manual,Manual,Manual,YG65 ATK",12/06/2019 08:00,12/06/2019 17:18,,08:15,,01:03
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,"Manual,YG65 ATK,Manual,Manual,Manual,YR17 RJU",13/06/2019 06:40,13/06/2019 17:28,00:53,08:55,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,"Manual,Manual,Manual",14/06/2019 08:00,14/06/2019 17:10,,08:10,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,Rest,15/06/2019 00:00,15/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,Rest,16/06/2019 00:00,16/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,"A18 HLC,Manual,Manual,Manual,YT09 FLW",17/06/2019 06:42,17/06/2019 16:35,02:37,05:24,,01:52
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,"Manual,Manual,Manual",18/06/2019 08:00,18/06/2019 17:20,,08:20,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"Manual,666 VMX,Manual,Manual,Manual",19/06/2019 06:45,19/06/2019 17:00,01:10,08:05,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,"Manual,Manual,Manual,BK15 AHU,Manual",20/06/2019 08:00,20/06/2019 17:00,,07:55,,01:05
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,"YR16 BKV,Manual,Manual,Manual,BF63 ZSE,Manual",21/06/2019 07:12,21/06/2019 17:39,03:16,06:11,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,Rest,22/06/2019 00:00,22/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,Rest,23/06/2019 00:00,23/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,"Manual,Manual,Manual",24/06/2019 08:00,24/06/2019 17:00,,08:00,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,"Manual,Manual,Manual,Manual,Manual,BN17 JJU",25/06/2019 08:00,25/06/2019 20:58,02:48,07:44,,02:26
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,"Manual,Manual,Manual",26/06/2019 08:00,26/06/2019 17:00,,08:00,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,"Manual,Manual,Manual",27/06/2019 08:00,27/06/2019 17:30,,08:30,,01:00
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,"Manual,Manual,Manual,BF59 NHL,Manual,YN16 NZY",28/06/2019 08:00,28/06/2019 17:52,01:15,07:36,,01:01
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,Rest,29/06/2019 00:00,29/06/2019 08:00,,,,
NEKEE,"16, Office Staff",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/06/2019,Rest,01/06/2019 00:00,01/06/2019 09:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,02/06/2019,"JIL8 230,JIL8 230,JIL8 230,JIL8 230,JIL8 230,JIL8 230",02/06/2019 06:15,02/06/2019 22:09,01:49,00:22,06:11,06:29
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,03/06/2019,Rest,03/06/2019 00:00,03/06/2019 09:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,JIL8 230,04/06/2019 06:01,04/06/2019 18:29,08:49,00:27,,03:13
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,04/06/2019,Office,04/06/2019 07:30,04/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,Office,05/06/2019 07:30,05/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,05/06/2019,JIL8 230,05/06/2019 09:02,05/06/2019 18:54,04:08,02:15,,02:29
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,JIL8 230,06/06/2019 06:43,06/06/2019 19:15,06:31,00:47,,04:14
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,06/06/2019,Office,06/06/2019 07:30,06/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,Office,07/06/2019 07:30,07/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,07/06/2019,JIL8 230,07/06/2019 08:50,07/06/2019 23:13,05:20,01:36,,06:27
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,Office,08/06/2019 07:30,08/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,08/06/2019,JIL8 230,08/06/2019 08:51,08/06/2019 18:09,01:27,02:33,,04:18
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,"JIL8 230,Manual,MIB 650",09/06/2019 05:47,09/06/2019 20:18,08:05,01:10,,04:18
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,09/06/2019,Office,09/06/2019 07:30,09/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,10/06/2019,Rest,10/06/2019 00:00,10/06/2019 09:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,11/06/2019,Rest,11/06/2019 00:00,11/06/2019 09:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,12/06/2019,JIL8 230,12/06/2019 07:03,12/06/2019 19:32,05:24,01:55,,05:10
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,13/06/2019,JIL8 230,13/06/2019 06:47,13/06/2019 20:42,05:24,01:53,,06:38
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,14/06/2019,Rest,14/06/2019 00:00,14/06/2019 09:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,"Manual,Manual,JIL8 230",15/06/2019 06:00,15/06/2019 19:15,08:31,01:12,,03:32
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,15/06/2019,Office,15/06/2019 07:30,15/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,Office,16/06/2019 07:30,16/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,16/06/2019,JIL8 230,16/06/2019 07:37,16/06/2019 18:02,03:31,02:35,,04:19
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,Office,17/06/2019 07:30,17/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,17/06/2019,JIL8 230,17/06/2019 07:57,17/06/2019 22:13,05:36,01:35,,07:05
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,Office,18/06/2019 07:30,18/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,18/06/2019,JIL8 230,18/06/2019 08:42,18/06/2019 17:43,04:39,00:37,,03:45
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,"JIL8 230,Manual,MIB 652",19/06/2019 06:24,19/06/2019 19:56,08:46,02:00,,02:46
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,19/06/2019,Office,19/06/2019 07:30,19/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,20/06/2019,Rest,20/06/2019 00:00,20/06/2019 08:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,21/06/2019,JIL8 230,21/06/2019 06:45,21/06/2019 17:31,04:13,02:14,,04:19
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,22/06/2019,Rest,22/06/2019 00:00,22/06/2019 08:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,"Manual,Manual,JIL8 230",23/06/2019 06:00,23/06/2019 20:58,08:19,02:22,,04:17
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,23/06/2019,Office,23/06/2019 07:30,23/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,Rest,24/06/2019 00:00,24/06/2019 08:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,24/06/2019,Office,24/06/2019 07:30,24/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,Office,25/06/2019 07:30,25/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,25/06/2019,JIL8 230,25/06/2019 08:52,25/06/2019 18:25,03:54,01:54,,03:45
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,Office,26/06/2019 07:30,26/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,26/06/2019,JIL8 230,26/06/2019 08:56,26/06/2019 18:18,04:27,02:45,,02:10
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,Office,27/06/2019 07:30,27/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,27/06/2019,JIL8 230,27/06/2019 07:46,27/06/2019 19:00,04:52,03:43,,02:39
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,Unpaid Sick,28/06/2019 00:00,28/06/2019 08:00,,08:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,28/06/2019,Office,28/06/2019 07:30,28/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,Office,29/06/2019 05:48,29/06/2019 20:15,,01:39,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,435 SFC,29/06/2019 05:48,29/06/2019 18:36,08:22,00:48,,03:38
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,29/06/2019,Office,29/06/2019 07:30,29/06/2019 09:30,,01:00,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,30/06/2019,Rest,30/06/2019 00:00,30/06/2019 08:00,,,,
DAKIY,"01, Full Time Drivers",Paid By Tachograph,H Luckett & Co Ltd,01/07/2019,Rest,01/07/2019 00:00,01/07/2019 08:00,,,,
JOKOS,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,07/06/2019,YN62 AWX,07/06/2019 21:42,07/06/2019 22:53,00:10,00:01,,
JOKOS,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,08/06/2019,Rest,08/06/2019 00:00,08/06/2019 08:00,,,,
JOKOS,"17, Engineering Staff",Engineering,H Luckett & Co Ltd,09/06/2019,Rest,09/06/2019 00:00,09/06/2019 08:00,,,,
